time,wavenumber,data
1737190091.8795,12805.467723755515,[]
1737190091.8795,12805.467723755515,"[[14408, -1, -1]]"
1737190091.8899,12805.467723755515,[]
1737190091.8899,12805.467723755515,"[[14409, -1, -1]]"
1737190091.9002,12805.467723755515,[]
1737190091.9002,12805.467723755515,"[[14410, -1, -1]]"
1737190091.9106,12805.467723755515,[]
1737190091.9106,12805.467723755515,"[[14411, -1, -1]]"
1737190091.9206,12805.467723755515,[]
1737190091.9206,12805.467723755515,"[[14412, -1, -1]]"
1737190091.9306,12805.467552788466,[]
1737190091.9306,12805.467552788466,"[[14413, -1, -1]]"
1737190091.9409,12805.467552788466,[]
1737190091.9409,12805.467552788466,"[[14414, -1, -1]]"
1737190091.9509,12805.467552788466,[]
1737190091.9509,12805.467552788466,"[[14415, 1, 19744], [14415, 4, 19776], [14415, 1, 19787], [14415, 4, 19818], [14415, -1, -1]]"
1737190091.9611,12805.467552788466,[]
1737190091.9611,12805.467552788466,"[[14416, -1, -1]]"
1737190091.9712,12805.467552788466,[]
1737190091.9712,12805.467552788466,"[[14417, 1, 18878], [14417, 4, 18910], [14417, -1, -1]]"
1737190091.9816,12805.467552788466,[]
1737190091.9816,12805.467552788466,"[[14418, -1, -1]]"
1737190091.9916,12805.467552788466,[]
1737190091.9916,12805.467552788466,"[[14419, -1, -1]]"
1737190092.0018,12805.467552788466,[]
1737190092.0018,12805.467552788466,"[[14420, -1, -1]]"
1737190092.0119,12805.467552788466,[]
1737190092.0119,12805.467552788466,"[[14421, -1, -1]]"
1737190092.022,12805.467552788466,[]
1737190092.022,12805.467552788466,"[[14422, -1, -1]]"
1737190092.0323,12805.467552788466,[]
1737190092.0323,12805.467552788466,"[[14423, -1, -1]]"
1737190092.0424,12805.467552788466,[]
1737190092.0424,12805.467552788466,"[[14424, -1, -1]]"
1737190092.0524,12805.467552788466,[]
1737190092.0524,12805.467552788466,"[[14425, -1, -1]]"
1737190092.0625,12805.467552788466,[]
1737190092.0625,12805.467552788466,"[[14426, -1, -1]]"
1737190092.073,12805.467552788466,[]
1737190092.073,12805.467552788466,"[[14427, -1, -1]]"
1737190092.0835,12805.467552788466,[]
1737190092.0835,12805.467552788466,"[[14428, -1, -1]]"
1737190092.0935,12805.467552788466,[]
1737190092.0935,12805.467552788466,"[[14429, -1, -1]]"
1737190092.1035,12805.467552788466,[]
1737190092.1035,12805.467552788466,"[[14430, -1, -1]]"
1737190092.1139,12805.467552788466,[]
1737190092.1139,12805.467552788466,"[[14431, -1, -1]]"
1737190092.1244,12805.467552788466,[]
1737190092.1244,12805.467552788466,"[[14432, -1, -1]]"
1737190092.1347,12805.467552788466,[]
1737190092.1347,12805.467552788466,"[[14433, -1, -1]]"
1737190092.1347,12805.467552788466,"[[14434, 1, 19075], [14434, 4, 19106], [14434, -1, -1]]"
1737190092.1451,12805.467552788466,[]
1737190092.1451,12805.467552788466,"[[14435, -1, -1]]"
1737190092.1555,12805.467552788466,[]
1737190092.1555,12805.467552788466,"[[14436, -1, -1]]"
1737190092.1657,12805.467552788466,[]
1737190092.1657,12805.467552788466,"[[14437, -1, -1]]"
1737190092.1756,12805.467552788466,[]
1737190092.1756,12805.467552788466,"[[14438, -1, -1]]"
1737190092.1857,12805.467552788466,[]
1737190092.1857,12805.467552788466,"[[14439, 1, 19957], [14439, 4, 19989], [14439, 1, 20000], [14439, 4, 20031], [14439, -1, -1]]"
1737190092.1959,12805.467552788466,[]
1737190092.1959,12805.467552788466,"[[14440, -1, -1]]"
1737190092.2059,12805.467552788466,[]
1737190092.2059,12805.467552788466,"[[14441, -1, -1]]"
1737190092.2159,12805.467552788466,[]
1737190092.2159,12805.467552788466,"[[14442, -1, -1]]"
1737190092.226,12805.467552788466,[]
1737190092.226,12805.467552788466,"[[14443, -1, -1]]"
1737190092.2364,12805.467552788466,[]
1737190092.2364,12805.467552788466,"[[14444, 1, 20685], [14444, 4, 20716], [14444, 1, 20750], [14444, 4, 20782], [14444, -1, -1]]"
1737190092.2464,12805.467552788466,[]
1737190092.2464,12805.467552788466,"[[14445, -1, -1]]"
1737190092.2569,12805.467552788466,[]
1737190092.2569,12805.467552788466,"[[14446, -1, -1]]"
1737190092.2669,12805.467552788466,[]
1737190092.2669,12805.467552788466,"[[14447, -1, -1]]"
1737190092.2772,12805.467552788466,[]
1737190092.2772,12805.467552788466,"[[14448, 1, 21156], [14448, 4, 21188], [14448, 1, 21222], [14448, 4, 21253], [14448, -1, -1]]"
1737190092.2872,12805.467552788466,[]
1737190092.2872,12805.467552788466,"[[14449, -1, -1]]"
1737190092.2972,12805.467552788466,[]
1737190092.2972,12805.467552788466,"[[14450, -1, -1]]"
1737190092.3076,12805.467552788466,[]
1737190092.3076,12805.467552788466,"[[14451, -1, -1]]"
1737190092.3179,12805.467552788466,[]
1737190092.3179,12805.467552788466,"[[14452, 1, 20885], [14452, 4, 20917], [14452, -1, -1]]"
1737190092.3279,12805.467552788466,[]
1737190092.3279,12805.467552788466,"[[14453, -1, -1]]"
1737190092.3379,12805.467552788466,[]
1737190092.3379,12805.467552788466,"[[14454, -1, -1]]"
1737190092.3481,12805.467552788466,[]
1737190092.3481,12805.467552788466,"[[14455, -1, -1]]"
1737190092.358,12805.467552788466,[]
1737190092.358,12805.467552788466,"[[14456, -1, -1]]"
1737190092.368,12805.467552788466,[]
1737190092.368,12805.467552788466,"[[14457, -1, -1]]"
1737190092.3782,12805.467552788466,[]
1737190092.3782,12805.467552788466,"[[14458, -1, -1]]"
1737190092.3883,12805.467552788466,[]
1737190092.3883,12805.467552788466,"[[14459, -1, -1]]"
1737190092.3988,12805.467552788466,[]
1737190092.3988,12805.467552788466,"[[14460, -1, -1]]"
1737190092.4089,12805.467391473585,[]
1737190092.4089,12805.467391473585,"[[14461, 1, 21218], [14461, 4, 21250], [14461, 1, 21996], [14461, 4, 22028], [14461, -1, -1]]"
1737190092.4191,12805.467391473585,[]
1737190092.4191,12805.467391473585,"[[14462, -1, -1]]"
1737190092.4294,12805.467391473585,[]
1737190092.4294,12805.467391473585,"[[14463, -1, -1]]"
1737190092.4395,12805.467391473585,[]
1737190092.4395,12805.467391473585,"[[14464, -1, -1]]"
1737190092.4498,12805.467391473585,[]
1737190092.4498,12805.467391473585,"[[14465, -1, -1]]"
1737190092.4599,12805.467391473585,[]
1737190092.4599,12805.467391473585,"[[14466, -1, -1]]"
1737190092.4701,12805.467391473585,[]
1737190092.4701,12805.467391473585,"[[14467, -1, -1]]"
1737190092.4803,12805.467391473585,[]
1737190092.4803,12805.467391473585,"[[14468, -1, -1]]"
1737190092.4905,12805.467391473585,[]
1737190092.4905,12805.467391473585,"[[14469, -1, -1]]"
1737190092.5005,12805.467391473585,[]
1737190092.5005,12805.467391473585,"[[14470, -1, -1]]"
1737190092.5105,12805.467391473585,[]
1737190092.5105,12805.467391473585,"[[14471, -1, -1]]"
1737190092.5208,12805.467391473585,[]
1737190092.5208,12805.467391473585,"[[14472, -1, -1]]"
1737190092.5309,12805.467391473585,[]
1737190092.5309,12805.467391473585,"[[14473, -1, -1]]"
1737190092.5409,12805.467391473585,[]
1737190092.5409,12805.467391473585,"[[14474, -1, -1]]"
1737190092.5514,12805.467391473585,[]
1737190092.5514,12805.467391473585,"[[14475, -1, -1]]"
1737190092.5615,12805.467391473585,[]
1737190092.5615,12805.467391473585,"[[14476, 1, 16913], [14476, 4, 16945], [14476, -1, -1]]"
1737190092.5718,12805.467391473585,[]
1737190092.5718,12805.467391473585,"[[14477, -1, -1]]"
1737190092.5819,12805.467391473585,[]
1737190092.5819,12805.467391473585,"[[14478, -1, -1]]"
1737190092.592,12805.467391473585,[]
1737190092.5922,12805.467391473585,"[[14479, -1, -1]]"
1737190092.6021,12805.467391473585,[]
1737190092.6021,12805.467391473585,"[[14480, -1, -1]]"
1737190092.6123,12805.467391473585,[]
1737190092.6123,12805.467391473585,"[[14481, -1, -1]]"
1737190092.6226,12805.467391473585,[]
1737190092.6226,12805.467391473585,"[[14482, -1, -1]]"
1737190092.6326,12805.467391473585,[]
1737190092.6326,12805.467391473585,"[[14483, -1, -1]]"
1737190092.6426,12805.467391473585,[]
1737190092.6426,12805.467391473585,"[[14484, 1, 20282], [14484, 4, 20313], [14484, -1, -1]]"
1737190092.6531,12805.467391473585,[]
1737190092.6531,12805.467391473585,"[[14485, -1, -1]]"
1737190092.6632,12805.467391473585,[]
1737190092.6632,12805.467391473585,"[[14486, -1, -1]]"
1737190092.6734,12805.467391473585,[]
1737190092.6734,12805.467391473585,"[[14487, -1, -1]]"
1737190092.6838,12805.467391473585,[]
1737190092.6838,12805.467391473585,"[[14488, -1, -1]]"
1737190092.6938,12805.467391473585,[]
1737190092.6938,12805.467391473585,"[[14489, -1, -1]]"
1737190092.7042,12805.467391473585,[]
1737190092.7042,12805.467391473585,"[[14490, -1, -1]]"
1737190092.7147,12805.467391473585,[]
1737190092.7147,12805.467391473585,"[[14491, -1, -1]]"
1737190092.7147,12805.467391473585,"[[14492, -1, -1]]"
1737190092.7251,12805.467391473585,[]
1737190092.7251,12805.467391473585,"[[14493, -1, -1]]"
1737190092.7349,12805.467391473585,[]
1737190092.7349,12805.467391473585,"[[14494, -1, -1]]"
1737190092.7454,12805.467391473585,[]
1737190092.7454,12805.467391473585,"[[14495, -1, -1]]"
1737190092.7558,12805.467391473585,[]
1737190092.7558,12805.467391473585,"[[14496, -1, -1]]"
1737190092.766,12805.467391473585,[]
1737190092.766,12805.467391473585,"[[14497, 1, 21542], [14497, 4, 21573], [14497, 1, 21607], [14497, 4, 21639], [14497, -1, -1]]"
1737190092.7764,12805.467391473585,[]
1737190092.7764,12805.467391473585,"[[14498, -1, -1]]"
1737190092.7867,12805.467391473585,[]
1737190092.7867,12805.467391473585,"[[14499, -1, -1]]"
1737190092.7971,12805.467391473585,[]
1737190092.7971,12805.467391473585,"[[14500, -1, -1]]"
1737190092.8073,12805.467391473585,[]
1737190092.8073,12805.467391473585,"[[14501, -1, -1]]"
1737190092.8175,12805.467391473585,[]
1737190092.8175,12805.467391473585,"[[14502, -1, -1]]"
1737190092.8279,12805.467391473585,[]
1737190092.8279,12805.467391473585,"[[14503, -1, -1]]"
1737190092.8382,12805.467391473585,[]
1737190092.8382,12805.467391473585,"[[14504, -1, -1]]"
1737190092.8482,12805.467391473585,[]
1737190092.8482,12805.467391473585,"[[14505, -1, -1]]"
1737190092.8582,12805.467391473585,[]
1737190092.8582,12805.467391473585,"[[14506, -1, -1]]"
1737190092.8684,12805.467391473585,[]
1737190092.8684,12805.467391473585,"[[14507, -1, -1]]"
1737190092.8784,12805.467391473585,[]
1737190092.8784,12805.467391473585,"[[14508, -1, -1]]"
1737190092.8888,12805.467239100824,[]
1737190092.8888,12805.467239100824,"[[14509, -1, -1]]"
1737190092.8992,12805.467239100824,[]
1737190092.8992,12805.467239100824,"[[14510, -1, -1]]"
1737190092.9092,12805.467239100824,[]
1737190092.9092,12805.467239100824,"[[14511, -1, -1]]"
1737190092.9192,12805.467239100824,[]
1737190092.9192,12805.467239100824,"[[14512, -1, -1]]"
1737190092.9295,12805.467239100824,[]
1737190092.9295,12805.467239100824,"[[14513, -1, -1]]"
1737190092.9395,12805.467239100824,[]
1737190092.9395,12805.467239100824,"[[14514, -1, -1]]"
1737190092.9499,12805.467239100824,[]
1737190092.9499,12805.467239100824,"[[14515, -1, -1]]"
1737190092.9601,12805.467239100824,[]
1737190092.9601,12805.467239100824,"[[14516, -1, -1]]"
1737190092.9705,12805.467239100824,[]
1737190092.9705,12805.467239100824,"[[14517, -1, -1]]"
1737190092.9806,12805.467239100824,[]
1737190092.9806,12805.467239100824,"[[14518, -1, -1]]"
1737190092.9909,12805.467239100824,[]
1737190092.9909,12805.467239100824,"[[14519, -1, -1]]"
1737190093.0009,12805.467239100824,[]
1737190093.0009,12805.467239100824,"[[14520, -1, -1]]"
1737190093.011,12805.467239100824,[]
1737190093.011,12805.467239100824,"[[14521, -1, -1]]"
1737190093.0211,12805.467239100824,[]
1737190093.0211,12805.467239100824,"[[14522, -1, -1]]"
1737190093.0311,12805.467239100824,[]
1737190093.0311,12805.467239100824,"[[14523, -1, -1]]"
1737190093.0412,12805.467239100824,[]
1737190093.0412,12805.467239100824,"[[14524, -1, -1]]"
1737190093.0516,12805.467239100824,[]
1737190093.0516,12805.467239100824,"[[14525, -1, -1]]"
1737190093.062,12805.467239100824,[]
1737190093.062,12805.467239100824,"[[14526, -1, -1]]"
1737190093.0724,12805.467239100824,[]
1737190093.0724,12805.467239100824,"[[14527, -1, -1]]"
1737190093.0826,12805.467239100824,[]
1737190093.0826,12805.467239100824,"[[14528, -1, -1]]"
1737190093.0927,12805.467239100824,[]
1737190093.0927,12805.467239100824,"[[14529, -1, -1]]"
1737190093.1031,12805.467239100824,[]
1737190093.1031,12805.467239100824,"[[14530, -1, -1]]"
1737190093.1131,12805.467239100824,[]
1737190093.1131,12805.467239100824,"[[14531, -1, -1]]"
1737190093.1231,12805.467239100824,[]
1737190093.1231,12805.467239100824,"[[14532, -1, -1]]"
1737190093.1333,12805.467239100824,[]
1737190093.1333,12805.467239100824,"[[14533, -1, -1]]"
1737190093.1433,12805.467239100824,[]
1737190093.1433,12805.467239100824,"[[14534, 1, 19231], [14534, 4, 19265], [14534, 1, 19509], [14534, 4, 19541], [14534, 1, 19574], [14534, 4, 19606], [14534, -1, -1]]"
1737190093.1537,12805.467239100824,[]
1737190093.1537,12805.467239100824,"[[14535, -1, -1]]"
1737190093.1639,12805.467239100824,[]
1737190093.1639,12805.467239100824,"[[14536, -1, -1]]"
1737190093.1744,12805.467239100824,[]
1737190093.1744,12805.467239100824,"[[14537, -1, -1]]"
1737190093.1847,12805.467239100824,[]
1737190093.1847,12805.467239100824,"[[14538, -1, -1]]"
1737190093.1847,12805.467239100824,"[[14539, -1, -1]]"
1737190093.1948,12805.467239100824,[]
1737190093.2053,12805.467239100824,[]
1737190093.2053,12805.467239100824,"[[14540, -1, -1], [14541, -1, -1]]"
1737190093.2157,12805.467239100824,[]
1737190093.2157,12805.467239100824,"[[14542, 1, 18772], [14542, 4, 18804], [14542, -1, -1]]"
1737190093.2258,12805.467239100824,[]
1737190093.2258,12805.467239100824,"[[14543, -1, -1]]"
1737190093.2359,12805.467239100824,[]
1737190093.2359,12805.467239100824,"[[14544, -1, -1]]"
1737190093.246,12805.467239100824,[]
1737190093.246,12805.467239100824,"[[14545, -1, -1]]"
1737190093.2563,12805.467239100824,[]
1737190093.2563,12805.467239100824,"[[14546, -1, -1]]"
1737190093.2664,12805.467239100824,[]
1737190093.2664,12805.467239100824,"[[14547, -1, -1]]"
1737190093.2769,12805.467239100824,[]
1737190093.2769,12805.467239100824,"[[14548, -1, -1]]"
1737190093.2869,12805.467239100824,[]
1737190093.2869,12805.467239100824,"[[14549, -1, -1]]"
1737190093.297,12805.467239100824,[]
1737190093.297,12805.467239100824,"[[14550, -1, -1]]"
1737190093.3071,12805.467239100824,[]
1737190093.3071,12805.467239100824,"[[14551, -1, -1]]"
1737190093.3171,12805.467239100824,[]
1737190093.3171,12805.467239100824,"[[14552, -1, -1]]"
1737190093.3273,12805.467239100824,[]
1737190093.3273,12805.467239100824,"[[14553, 1, 18385], [14553, 4, 18416], [14553, 1, 18450], [14553, 4, 18481], [14553, -1, -1]]"
1737190093.3429,12805.467239100824,[]
1737190093.3429,12805.467239100824,"[[14554, -1, -1]]"
1737190093.3592,12805.467074399588,[]
1737190093.3592,12805.467074399588,"[[14555, -1, -1], [14556, -1, -1]]"
1737190093.3693,12805.467074399588,[]
1737190093.3693,12805.467074399588,"[[14557, -1, -1]]"
1737190093.3854,12805.467074399588,[]
1737190093.3854,12805.467074399588,"[[14558, 1, 19488], [14558, 4, 19520], [14558, -1, -1], [14559, -1, -1]]"
1737190093.3934,12805.467074399588,[]
1737190093.4078,12805.467074399588,[]
1737190093.4078,12805.467074399588,"[[14560, -1, -1], [14561, -1, -1]]"
1737190093.4231,12805.467074399588,[]
1737190093.4231,12805.467074399588,"[[14562, 1, 19837], [14562, 4, 19868], [14562, -1, -1]]"
1737190093.4334,12805.467074399588,[]
1737190093.4334,12805.467074399588,"[[14563, -1, -1]]"
1737190093.4488,12805.467074399588,[]
1737190093.4488,12805.467074399588,"[[14564, -1, -1], [14565, -1, -1]]"
1737190093.4589,12805.467074399588,[]
1737190093.4589,12805.467074399588,"[[14566, -1, -1]]"
1737190093.4742,12805.467074399588,[]
1737190093.4742,12805.467074399588,"[[14567, -1, -1]]"
1737190093.4896,12805.467074399588,[]
1737190093.4896,12805.467074399588,"[[14568, -1, -1], [14569, -1, -1]]"
1737190093.5048,12805.467074399588,[]
1737190093.5048,12805.467074399588,"[[14570, -1, -1]]"
1737190093.5048,12805.467074399588,"[[14571, -1, -1]]"
1737190093.5203,12805.467074399588,[]
1737190093.5203,12805.467074399588,"[[14572, -1, -1]]"
1737190093.5287,12805.467074399588,[]
1737190093.5287,12805.467074399588,"[[14573, -1, -1]]"
1737190093.5444,12805.467074399588,[]
1737190093.5444,12805.467074399588,"[[14574, -1, -1]]"
1737190093.5555,12805.467074399588,[]
1737190093.5555,12805.467074399588,"[[14575, -1, -1], [14576, -1, -1]]"
1737190093.5675,12805.467074399588,[]
1737190093.5675,12805.467074399588,"[[14577, -1, -1]]"
1737190093.5775,12805.467074399588,[]
1737190093.5775,12805.467074399588,"[[14578, -1, -1]]"
1737190093.5875,12805.467074399588,[]
1737190093.5875,12805.467074399588,"[[14579, -1, -1]]"
1737190093.5975,12805.467074399588,[]
1737190093.5975,12805.467074399588,"[[14580, -1, -1]]"
1737190093.6077,12805.467074399588,[]
1737190093.6077,12805.467074399588,"[[14581, -1, -1]]"
1737190093.6181,12805.467074399588,[]
1737190093.6181,12805.467074399588,"[[14582, -1, -1]]"
1737190093.6282,12805.467074399588,[]
1737190093.6282,12805.467074399588,"[[14583, -1, -1]]"
1737190093.6385,12805.467074399588,[]
1737190093.6385,12805.467074399588,"[[14584, -1, -1]]"
1737190093.6489,12805.467074399588,[]
1737190093.6489,12805.467074399588,"[[14585, -1, -1]]"
1737190093.6589,12805.467074399588,[]
1737190093.6589,12805.467074399588,"[[14586, -1, -1]]"
1737190093.669,12805.467074399588,[]
1737190093.669,12805.467074399588,"[[14587, 1, 21816], [14587, 4, 21847], [14587, -1, -1]]"
1737190093.6792,12805.467074399588,[]
1737190093.6792,12805.467074399588,"[[14588, -1, -1]]"
1737190093.6862,12805.467074399588,[]
1737190093.6862,12805.467074399588,"[[14589, -1, -1]]"
1737190093.6961,12805.467074399588,[]
1737190093.6961,12805.467074399588,"[[14590, 1, 20446], [14590, 4, 20477], [14590, 1, 20511], [14590, 4, 20543], [14590, -1, -1]]"
1737190093.7109,12805.467074399588,[]
1737190093.7109,12805.467074399588,"[[14591, -1, -1]]"
1737190093.7274,12805.467074399588,[]
1737190093.7274,12805.467074399588,"[[14592, -1, -1], [14593, -1, -1]]"
1737190093.7375,12805.467074399588,[]
1737190093.7375,12805.467074399588,"[[14594, -1, -1]]"
1737190093.7479,12805.467074399588,[]
1737190093.7479,12805.467074399588,"[[14595, -1, -1]]"
1737190093.7582,12805.467074399588,[]
1737190093.7582,12805.467074399588,"[[14596, -1, -1]]"
1737190093.7683,12805.467074399588,[]
1737190093.7683,12805.467074399588,"[[14597, -1, -1]]"
1737190093.7788,12805.467074399588,[]
1737190093.7788,12805.467074399588,"[[14598, -1, -1]]"
1737190093.7888,12805.467074399588,[]
1737190093.7888,12805.467074399588,"[[14599, -1, -1]]"
1737190093.7987,12805.467074399588,[]
1737190093.7987,12805.467074399588,"[[14600, -1, -1]]"
1737190093.809,12805.467074399588,[]
1737190093.809,12805.467074399588,"[[14601, -1, -1]]"
1737190093.8194,12805.467074399588,[]
1737190093.8194,12805.467074399588,"[[14602, -1, -1]]"
1737190093.8295,12805.467074399588,[]
1737190093.8295,12805.467074399588,"[[14603, -1, -1]]"
1737190093.8396,12805.466881216431,[]
1737190093.8396,12805.466881216431,"[[14604, -1, -1]]"
1737190093.8496,12805.466881216431,[]
1737190093.8496,12805.466881216431,"[[14605, 1, 18535], [14605, 4, 18566], [14605, 1, 18578], [14605, 4, 18609], [14605, -1, -1]]"
1737190093.8598,12805.466881216431,[]
1737190093.8598,12805.466881216431,"[[14606, -1, -1]]"
1737190093.8699,12805.466881216431,[]
1737190093.8699,12805.466881216431,"[[14607, -1, -1]]"
1737190093.8801,12805.466881216431,[]
1737190093.8801,12805.466881216431,"[[14608, -1, -1]]"
1737190093.8905,12805.466881216431,[]
1737190093.8905,12805.466881216431,"[[14609, -1, -1]]"
1737190093.9008,12805.466881216431,[]
1737190093.9008,12805.466881216431,"[[14610, -1, -1]]"
1737190093.9109,12805.466881216431,[]
1737190093.9109,12805.466881216431,"[[14611, -1, -1]]"
1737190093.9214,12805.466881216431,[]
1737190093.9214,12805.466881216431,"[[14612, -1, -1]]"
1737190093.9319,12805.466881216431,[]
1737190093.9319,12805.466881216431,"[[14613, -1, -1]]"
1737190093.942,12805.466881216431,[]
1737190093.942,12805.466881216431,"[[14614, -1, -1]]"
1737190093.9521,12805.466881216431,[]
1737190093.9521,12805.466881216431,"[[14615, -1, -1]]"
1737190093.9624,12805.466881216431,[]
1737190093.9624,12805.466881216431,"[[14616, -1, -1]]"
1737190093.9725,12805.466881216431,[]
1737190093.9725,12805.466881216431,"[[14617, -1, -1]]"
1737190093.9826,12805.466881216431,[]
1737190093.9826,12805.466881216431,"[[14618, -1, -1]]"
1737190093.9926,12805.466881216431,[]
1737190093.9926,12805.466881216431,"[[14619, -1, -1]]"
1737190094.0027,12805.466881216431,[]
1737190094.0027,12805.466881216431,"[[14620, -1, -1]]"
1737190094.0128,12805.466881216431,[]
1737190094.0128,12805.466881216431,"[[14621, -1, -1]]"
1737190094.0232,12805.466881216431,[]
1737190094.0232,12805.466881216431,"[[14622, -1, -1]]"
1737190094.0332,12805.466881216431,[]
1737190094.0332,12805.466881216431,"[[14623, -1, -1]]"
1737190094.0434,12805.466881216431,[]
1737190094.0434,12805.466881216431,"[[14624, -1, -1]]"
1737190094.0538,12805.466881216431,[]
1737190094.0538,12805.466881216431,"[[14625, -1, -1]]"
1737190094.0638,12805.466881216431,[]
1737190094.0638,12805.466881216431,"[[14626, -1, -1]]"
1737190094.0741,12805.466881216431,[]
1737190094.0741,12805.466881216431,"[[14627, -1, -1]]"
1737190094.0843,12805.466881216431,[]
1737190094.0843,12805.466881216431,"[[14628, -1, -1]]"
1737190094.0944,12805.466881216431,[]
1737190094.0944,12805.466881216431,"[[14629, -1, -1]]"
1737190094.0944,12805.466881216431,"[[14630, 1, 20628], [14630, 4, 20659], [14630, 1, 20693], [14630, 4, 20725], [14630, -1, -1]]"
1737190094.1045,12805.466881216431,[]
1737190094.1146,12805.466881216431,[]
1737190094.1146,12805.466881216431,"[[14631, -1, -1]]"
1737190094.1248,12805.466881216431,[]
1737190094.1248,12805.466881216431,"[[14632, 1, 18251], [14632, 4, 18283], [14632, 1, 20226], [14632, 4, 20257], [14632, -1, -1]]"
1737190094.1248,12805.466881216431,"[[14633, -1, -1]]"
1737190094.1349,12805.466881216431,[]
1737190094.1349,12805.466881216431,"[[14634, -1, -1]]"
1737190094.145,12805.466881216431,[]
1737190094.145,12805.466881216431,"[[14635, -1, -1]]"
1737190094.1551,12805.466881216431,[]
1737190094.1551,12805.466881216431,"[[14636, -1, -1]]"
1737190094.1655,12805.466881216431,[]
1737190094.1655,12805.466881216431,"[[14637, -1, -1]]"
1737190094.1756,12805.466881216431,[]
1737190094.1756,12805.466881216431,"[[14638, -1, -1]]"
1737190094.1857,12805.466881216431,[]
1737190094.1857,12805.466881216431,"[[14639, -1, -1]]"
1737190094.1958,12805.466881216431,[]
1737190094.1958,12805.466881216431,"[[14640, -1, -1]]"
1737190094.2058,12805.466881216431,[]
1737190094.2058,12805.466881216431,"[[14641, -1, -1]]"
1737190094.2163,12805.466881216431,[]
1737190094.2163,12805.466881216431,"[[14642, -1, -1]]"
1737190094.2267,12805.466881216431,[]
1737190094.2267,12805.466881216431,"[[14643, -1, -1]]"
1737190094.2372,12805.466881216431,[]
1737190094.2372,12805.466881216431,"[[14644, -1, -1]]"
1737190094.2473,12805.466881216431,[]
1737190094.2473,12805.466881216431,"[[14645, -1, -1]]"
1737190094.2575,12805.466881216431,[]
1737190094.2575,12805.466881216431,"[[14646, -1, -1]]"
1737190094.2676,12805.466881216431,[]
1737190094.2676,12805.466881216431,"[[14647, -1, -1]]"
1737190094.278,12805.466881216431,[]
1737190094.278,12805.466881216431,"[[14648, -1, -1]]"
1737190094.2881,12805.466881216431,[]
1737190094.2881,12805.466881216431,"[[14649, -1, -1]]"
1737190094.298,12805.466881216431,[]
1737190094.298,12805.466881216431,"[[14650, -1, -1]]"
1737190094.3081,12805.466881216431,[]
1737190094.3081,12805.466881216431,"[[14651, -1, -1]]"
1737190094.3182,12805.46672844311,[]
1737190094.3182,12805.46672844311,"[[14652, -1, -1]]"
1737190094.3282,12805.46672844311,[]
1737190094.3282,12805.46672844311,"[[14653, -1, -1]]"
1737190094.3385,12805.46672844311,[]
1737190094.3385,12805.46672844311,"[[14654, -1, -1]]"
1737190094.3485,12805.46672844311,[]
1737190094.3485,12805.46672844311,"[[14655, -1, -1]]"
1737190094.3583,12805.46672844311,[]
1737190094.3583,12805.46672844311,"[[14656, -1, -1]]"
1737190094.3684,12805.46672844311,[]
1737190094.3684,12805.46672844311,"[[14657, -1, -1]]"
1737190094.3785,12805.46672844311,[]
1737190094.3785,12805.46672844311,"[[14658, -1, -1]]"
1737190094.3886,12805.46672844311,[]
1737190094.3886,12805.46672844311,"[[14659, -1, -1]]"
1737190094.3987,12805.46672844311,[]
1737190094.3987,12805.46672844311,"[[14660, -1, -1]]"
1737190094.4087,12805.46672844311,[]
1737190094.4087,12805.46672844311,"[[14661, -1, -1]]"
1737190094.419,12805.46672844311,[]
1737190094.419,12805.46672844311,"[[14662, -1, -1]]"
1737190094.4291,12805.46672844311,[]
1737190094.4291,12805.46672844311,"[[14663, -1, -1]]"
1737190094.4393,12805.46672844311,[]
1737190094.4393,12805.46672844311,"[[14664, -1, -1]]"
1737190094.4497,12805.46672844311,[]
1737190094.4497,12805.46672844311,"[[14665, -1, -1]]"
1737190094.4601,12805.46672844311,[]
1737190094.4601,12805.46672844311,"[[14666, -1, -1]]"
1737190094.4704,12805.46672844311,[]
1737190094.4704,12805.46672844311,"[[14667, -1, -1]]"
1737190094.4804,12805.46672844311,[]
1737190094.4804,12805.46672844311,"[[14668, -1, -1]]"
1737190094.4907,12805.46672844311,[]
1737190094.4907,12805.46672844311,"[[14669, -1, -1]]"
1737190094.5011,12805.46672844311,[]
1737190094.5011,12805.46672844311,"[[14670, -1, -1]]"
1737190094.5113,12805.46672844311,[]
1737190094.5113,12805.46672844311,"[[14671, -1, -1]]"
1737190094.5217,12805.46672844311,[]
1737190094.5217,12805.46672844311,"[[14672, 1, 23017], [14672, 4, 23048], [14672, -1, -1]]"
1737190094.5322,12805.46672844311,[]
1737190094.5322,12805.46672844311,"[[14673, -1, -1]]"
1737190094.5424,12805.46672844311,[]
1737190094.5424,12805.46672844311,"[[14674, 1, 22619], [14674, 4, 22651], [14674, 1, 23179], [14674, 4, 23211], [14674, -1, -1]]"
1737190094.5526,12805.46672844311,[]
1737190094.5526,12805.46672844311,"[[14675, -1, -1]]"
1737190094.5627,12805.46672844311,[]
1737190094.5627,12805.46672844311,"[[14676, -1, -1]]"
1737190094.5731,12805.46672844311,[]
1737190094.5731,12805.46672844311,"[[14677, -1, -1]]"
1737190094.5832,12805.46672844311,[]
1737190094.5832,12805.46672844311,"[[14678, -1, -1]]"
1737190094.5933,12805.46672844311,[]
